Wavelength	1st	2nd	3rd	4th	5th	6th	7th	8th	9th
353.25542570951586	0.20691282031941285	0.41658186944115433	1.0941025765853316	0.20701355593058704	0.5596390109935695	0.8141429063680433	0.20687644716805784	0.0003346928409357163	0.2068764471825775
354.2570951585976	0.1948935823796188	0.42709972661500417	1.0896338586654404	0.1950167652868075	0.5273424753716581	0.8387405666167252	0.19486224020179005	0.00032183988122269397	0.19486224021954837
355.2587646076795	0.1833682197840439	0.4378371669240608	1.0839902430830142	0.18351525395236612	0.49566985794595647	0.8631495735882185	0.18334124280907205	0.00031546655227983073	0.18334124283077366
356.26043405676126	0.17233240293101823	0.4487697576986714	1.0771927860715653	0.17250500308183633	0.4647380210639091	0.88731320279988	0.17230920906384542	0.00031519491113738535	0.1723092090903442
357.2621035058431	0.16178048026080383	0.459873361559933	1.0692665740305474	0.16198068452320633	0.4346513277083627	0.9111742548346332	0.16176056119710466	0.00032074658967397735	0.16176056122943458
358.2637729549249	0.15170558138298226	0.4711241372447367	1.060240621746757	0.15193576697871097	0.4055014153003567	0.9346753160142588	0.1516884938048559	0.0003319358572236317	0.1516884938442678
359.26544240400665	0.14209972061465287	0.48249853945144133	1.0501477527396543	0.14236262260711496	0.3773671385587823	0.9577590276734977	0.14208507836039186	0.00034866370932562377	0.1420850784083977
360.26711185308847	0.1329539002251925	0.4939733182738564	1.0390244628319827	0.13325263337833548	0.350314671347104	0.9803683624078384	0.1329413673356251	0.0003709129197736477	0.132941367394051
361.2687813021703	0.12425821272974123	0.505525518740041	1.0269107681598766	0.12459629653702883	0.32439775541351157	1.002446905566365	0.12424749728206763	0.00039874399544786223	0.12424749735311715
362.2704507512521	0.11600194162272234	0.5171324809193774	1.0138500389343836	0.11638332858018566	0.2996580822763966	1.0239391401724138	0.11599279027063084	0.0004322919760820679	0.11599279035696071
363.2721202003339	0.10817365999396934	0.5287718410072106	0.999888820347904	0.10860276720427658	0.27612579323275366	1.0447907333800937	0.10816585314014235	0.0004717640240224221	0.10816585324495295
364.2737896494157	0.10076132652272977	0.5404215337419273	0.9850766420833647	0.10124307072936788	0.25382008157362274	1.0649488225152657	0.10075467405664829	0.0005174377520791023	0.10075467418379166
365.2754590984975	0.09375237839838138	0.5520597964552848	0.969465817930289	0.09429221456032326	0.23274988056972	1.0843622987061827	0.09374671593863057	0.0005696602406747552	0.09374671609273905
366.2771285475793	0.08713382077055269	0.5636651750037249	0.9531112370397514	0.08773778429813799	0.21291462062516192	1.1029820860824646	0.0871290063566425	0.0006288476985805086	0.08712900654328201
367.27879799666107	0.08089231238492064	0.5752165317768608	0.9360701483591173	0.08156706516704396	0.19430503916360062	1.1207614145121838	0.08088822356898644	0.0006954857245392513	0.08088822379483897
368.28046744574294	0.07501424711381124	0.586693055929696	0.9184019397775223	0.07576712747482445	0.17690402727918614	1.1376560838558036	0.07501077840747483	0.0007701301299530484	0.07501077868055529
369.2821368948247	0.06948583114236043	0.5980742759378308	0.900167913484343	0.07032490787428355	0.16068749791958473	1.1536247177429924	0.06948289177853546	0.0008534082855123396	0.06948289210844935
370.2838063439065	0.06429315562098478	0.6093400745302592	0.8814310589958502	0.06522728624260596	0.14562526133142434	1.1686290049239356	0.06429066759452717	0.0009460209571322959	0.06429066799277633
371.28547579298834	0.05942226464296166	0.6204707060124576	0.8622558252407194	0.06046115804210915	0.13168189464967808	1.1826339263104328	0.05942016099781977	0.0010487445988057813	0.05942016147816496
372.2871452420701	0.05485921845160649	0.6314468159536819	0.8427078930137556	0.05601350207020705	0.11881759380984908	1.195607965903684	0.05485744178554177	0.001162434071960831	0.05485744236443216
373.2888146911519	0.05059015182469177	0.6422494631766271	0.8228539490105636	0.051871443548096384	0.10698899736449455	1.2075233039044688	0.05058865298574117	0.0012880257626045114	0.05058865368282265
374.29048414023373	0.04660132762409202	0.6528601439550692	0.8027614625452398	0.04802231253645575	0.09614997325349212	1.2183559904167856	0.04660006457575261	0.0014265410689330575	0.0466000654144689
375.2921535893155	0.042879185535997455	0.6632608182957626	0.7824984659301493	0.04445369770214146	0.08625236107288084	1.2280860982870367	0.042878122370652666	0.0015790902331821728	0.0428781233789554
376.29382303839736	0.03941038606130719	0.6734339381546713	0.7621333393634858	0.04115349549236303	0.07724666387544539	1.2366978537662896	0.03940949214370429	0.001746876492277408	0.039409493354891155
377.2954924874791	0.03618184984687863	0.683362477414537	0.7417346010285572	0.03810995480200748	0.06908268498630965	1.2441797438418467	0.03618109907152864	0.0019312005223223437	0.036181100525231734
378.29716193656094	0.03318079247612338	0.6930299634307776	0.7213707029608092	0.03531171724560585	0.061710106701617834	1.2505245992548453	0.03318016262434657	0.002133465152135653	0.033180164367696816
379.29883138564276	0.030394754862031765	0.7024205099355473	0.7011098330871329	0.03274785316792271	0.05507900903532612	1.255729652401241	0.03039422704603236	0.0023551803209205567	0.030394229135030107
380.3005008347245	0.027811629407040475	0.7115188510755316	0.6810197236890834	0.03040789354626624	0.049140327869818215	1.2597965695027358	0.027811187589879702	0.0025979682547328793	0.027811190091006483
381.30217028380633	0.02541968211235403	0.7203103763473715	0.6611674663903114	0.028281857953483397	0.043846252936926594	1.2627314566300432	0.02541931269401755	0.00286356883571417	0.0254193156861298
382.30383973288815	0.023207570834435417	0.7287811661854915	0.64161933362108	0.026360278763270406	0.0391505669974786	1.2645448393615768	0.02320726229537387	0.0031538451370882277	0.023207265871925783
383.3055091819699	0.021164359898519593	0.736918027950371	0.6224406063719891	0.02463422178902208	0.03500892839442387	1.2652516160642049	0.021164102493093122	0.00347078909569719	0.0211641067647435
384.3071786310518	0.01927953128832082	0.7447085320607351	0.6036954079176154	0.023095303554113832	0.031379099825435686	1.2648709849871507	0.019279316781512883	0.0038165272923913938	0.01927932187917954
385.30884808013354	0.017542992637740163	0.7521410480106656	0.5854465430711863	0.02173570539540432	0.028221126717429115	1.263426345563486	0.01754281407933417	0.004193326808904333	0.017542820157769402
386.31051752921536	0.015945082254502654	0.7592047800120744	0.5677553424260569	0.02054818460304429	0.025497468992483025	1.2609451745139655	0.015944933785647944	0.004603601127959967	0.015944941027620164
387.3121869782972	0.014476571407464897	0.7658898020041286	0.550681510951152	0.019526082798584213	0.023173090299462108	1.2574588775432205	0.01447644809520569	0.0050499160412911005	0.014476456716385512
388.31385642737894	0.01312866410898814	0.7721870917740445	0.5342829802374436	0.01866333175006507	0.02121550895734214	1.2530026176067506	0.0131285618049	0.0055349955280231625	0.013128572059564296
389.31552587646075	0.011892994621500213	0.7780885639379088	0.5186157636431711	0.01795445681748971	0.019594814925598166	1.2476151209068442	0.011892909841080743	0.006061727563513821	0.011892922028765521
390.31719532554257	0.010761622913346213	0.7835871015357997	0.5037338135582496	0.01739457821500343	0.018283657095688004	1.2413384619448957	0.010761552733248055	0.006633169816265662	0.010761567206500998
391.31886477462433	0.009727028283458231	0.7886765860023102	0.48968888000448535	0.01697941026748452	0.01725720509797084	1.2342178291149297	0.009726970254039593	0.007252555187971926	0.00972698742744597
392.3205342237062	0.008782101367460812	0.7933519252814913	0.4765303698088296	0.016705258829278466	0.016493089652848455	1.2263012724670919	0.008782053438467637	0.007923297149140331	0.008782073799149293
393.32220367278796	0.007920134729756311	0.7976090798641513	0.46430520563242245	0.01656901702171406	0.015971325275856166	1.2176394353991318	0.007920095187246552	0.008648994820098382	0.00792011930706368
394.3238731218698	0.0071348122370896785	0.8014450865352647	0.4530576842087327	0.016568159434028503	0.015674218885777597	1.2082852721473167	0.007134779649968695	0.009433437744548828	0.0071348081996881075
395.3255425709516	0.00642019739926539	0.8048580796298301	0.4428293332395351	0.01670073491961089	0.015586267573856828	1.19829375304495	0.006420170574026791	0.010280610300240415	0.006420204339759456
396.32721202003336	0.00577072085223261	0.807847309606856	0.4336587665168016	0.016965358106241876	0.015694048481177097	1.1877215595958224	0.005770698794694813	0.011194695688792538	0.005770738696949878
397.32888146911523	0.005181167147846183	0.8104131587630862	0.4255815369808448	0.017361199725459315	0.015986103409632163	1.1766267714710956	0.0051811490308451644	0.012180079444286913	0.00518119614659853
398.330550918197	0.004646661003389219	0.8125571539205951	0.41862998758840103	0.017887975852490808	0.016452820467867633	1.165068547580844	0.0046466461395354725	0.013241352397956587	0.004646701727768994
399.3322203672788	0.0041626531525471985	0.8142819759353956	0.41283310004667084	0.01854593613454172	0.01708631473422018	1.15310680339561	0.0041626409712826225	0.014383313034204016	0.004162706502516269
400.3338898163606	0.003724905928086052	0.8155914658876284	0.40821634166812826	0.019335851071765525	0.017880309609962692	1.1408018866990135	0.0037248959563869087	0.015610969171290687	0.003724973146801895
401.3355592654424	0.0033294786951102327	0.8164906278277407	0.4048015108129964	0.020258998402128903	0.018830020242882675	1.1282142539397266	0.0033294705412775447	0.016929538898418382	0.003329561392114983
402.3372287145242	0.002972713242573644	0.8169856279672001	0.40260658160837953	0.021317148628750667	0.019932040127099603	1.1154041493206053	0.002972706582634472	0.018344450699589992	0.002972813425653056
403.338898163606	0.0026512192297679068	0.8170837902167323	0.40164554886124837	0.022512549716268	0.02118423173277923	1.1024312887149388	0.002651213796081537	0.019861342693644094	0.002651339345971162
404.3405676126878	0.0023618597738985707	0.8167935879897448	0.4019282743127285	0.023847910971484986	0.022585621790832865	1.0893545504353952	0.002361855345622272	0.021486060919243797	0.002362002760400493
405.34223706176965	0.0021017372546468945	0.8161246322034807	0.4034603356090517	0.025326386113085072	0.02413630165377535	1.0762316748013094	0.002101733649767898	0.023224656593399517	0.002101906600335529
406.3439065108514	0.0018681794018550865	0.8150876554254953	0.40624287958554095	0.026951555525633487	0.02583733297493312	1.0631189743554659	0.0018681764705399504	0.025083382272360257	0.001868379220744033
407.3455759599332	0.0016587257232102287	0.8136944921282303	0.4102724816693878	0.028727407684547263	0.02769065879382786	1.050071056473631	0.0016587233422608188	0.027068686844464607	0.001658960841011592
408.34724540901504	0.0014711143200727163	0.8119580550297509	0.4155410134000186	0.03065831973121742	0.029699019984975275	1.0371405599902315	0.0014711123883105204	0.029187209285814735	0.0014713903755284817
409.3489148580968	0.0013032691314190568	0.80989230751407	0.422035520237818	0.03274903717111842	0.031865876919358424	1.0243779073328863	0.001303267565847235	0.031445771111493145	0.001303592694282573
410.3505843071786	0.0011532876382663736	0.807512232139896	0.42973811197827194	0.03500465266255217	0.0341953361009343	1.011831073518699	0.001153286370882528	0.03385136745748174	0.0011536663461589431
411.35225375626044	0.0010194290539224495	0.8048337952620748	0.4386258682048424	0.03743058385970389	0.036692081473028465	0.9995453732176098	0.0010194280290751136	0.03641115673151708	0.001019871770671633
412.3539232053422	0.0009001030189623946	0.8018739078054212	0.4486707612960176	0.04003255027096007	0.039361310039535614	0.9875632669343077	0.0009001021911612475	0.03913244877484898	0.0009006200174692362
413.3555926544241	0.0007938588139665782	0.7986503822460329	0.45983959954628195	0.042816549091962766	0.04220867141157633	0.9759241872017843	0.0007938581460707831	0.04202269148127446	0.000794461987161353
414.35726210350583	0.0006993750977529159	0.7951818858705323	0.4720939929640179	0.04578882997266523	0.04524021086978067	0.964664385518085	0.000699374559474169	0.04508945582492338	0.0007000782017987627
415.35893155258765	0.0006154501740847426	0.791487890398932	0.48539034426900335	0.04895586867871969	0.04846231552384194	0.9538168005946642	0.0006154497407519115	0.04834041925409987	0.0006162691086945669
416.36060100166947	0.0005409927856151639	0.7875886180719995	0.4996798675260565	0.05232433960982607	0.051881663152611564	0.9434109483216411	0.0005409924371560774	0.05178334741500993	0.000541945917182515
417.3622704507512	0.00047501343011547225	0.7835049843190066	0.514908636718417	0.05590108714123192	0.055505173318186246	0.9334728336933509	0.000475013150218738	0.05542607417648769	0.0004761219643528145
418.36393989983304	0.0004166161908056728	0.7792585371366298	0.5310176663839201	0.05969309575932063	0.05933996036459243	0.9240248847785437	0.0004166159662315526	0.05927647993481401	0.0004179046027678443
419.36560934891486	0.00036499106983084857	0.774871393324451	0.5479430262093333	0.06370745896815552	0.06339328793445166	0.915085908664496	0.0003649908898453893	0.0633424681864314	0.0003664876006193238
420.3672787979966	0.00031940681157959064	0.7703661717369646	0.5656159912045157	0.06795134695090943	0.06767252466416529	0.9066710691544468	0.00031940666749054255	0.06763194036577176	0.0003211440427253124
421.3689482470785	0.00027920420059056967	0.7657659237262133	0.5839632287602731	0.07243197297824144	0.07218510074858843	0.8987918858542634	0.00027920408536725566	0.0721527689554994	0.0002812197191614505
422.37061769616025	0.00024378981720985998	0.7610940609631109	0.6029070235348648	0.07715655856483053	0.0769384650989264	0.8914562541480608	0.00024378972517219544	0.07691276888720526	0.0002461269871585977
423.37228714524207	0.00021263023291455575	0.756374280839095	0.6223655407178516	0.082132297385396	0.08194004285189789	0.8846684854344864	0.00021263015947895438	0.08191966726195819	0.00021533909116395238
424.3739565943239	0.00018524662627780825	0.7516304896630247	0.6422531277907263	0.08736631797248962	0.08719719302331473	0.878429366876414	0.00018524656774982499	0.08718107143201559	0.00018838492564383528
425.37562604340565	0.0001612097998863864	0.7468867238810506	0.6624806544472109	0.0928656452301407	0.09271716613465292	0.8727362398073553	0.00016120975329170982	0.09270443549745808	0.00016484422529550755
426.3772954924875	0.00014013557810625045	0.7421670695595862	0.6829558898579412	0.09863716080990106	0.09850706167638179	0.8675830958386704	0.00014013554105312204	0.09849702528439484	0.0001443431678308069
427.3789649415693	0.0001216805653962543	0.7374955803834108	0.7035839159714083	0.10468756240892026	0.10457378530644681	0.862960689622945	0.00012168053596360881	0.10456588188466595	0.00012655037539843888
428.3806343906511	0.00010553824486867459	0.7328961944322503	0.7242675750426802	0.1110233220632957	0.1109240057160887	0.8588566671509975	0.00010553822151530484	0.11091778385058522	0.00011117330203379003
429.3823038397329	9.143539696296233e-05	0.7283926500099573	0.7449079490809914	0.11765064352390378	0.11756411112781551	0.8552557083931169	9.14353784538475e-05	0.11755920815206011	9.795499628149286e-05
430.3839732888147	7.912881841197407e-05	0.7240084008104608	0.7654048684150752	0.12457541881622677	0.12450016542177053	0.8521396830392703	7.912880375860186e-05	0.12449629001742278	8.667123035011918e-05
431.3856427378965	6.840232211639993e-05	0.719766530714036	0.7856574460987958	0.13180318410011146	0.131737863916704	0.8494878180481987	6.840231052848361e-05	0.1317347817932907	7.712798986282846e-05
432.3873121869783	5.906399908249891e-05	0.7156896685160189	0.8055646344275814	0.13933907495988326	0.1392824888602466	0.8472768756813491	5.9063989928961585e-05	0.1392800109727245	6.915932150321848e-05
433.38898163606007	5.0943724201957615e-05	0.7117999028978147	0.8250257994162472	0.14718778126964327	0.1471388647101029	0.8454813406742396	5.094371697944349e-05	0.14713683755473023	6.262553967233857e-05
434.39065108514194	4.3890888343598546e-05	0.7081186979568769	0.8439413087086538	0.15535350179274648	0.15531131331306436	0.8440736151848198	4.38908826510902e-05	0.15530961091163434	5.741179773057308e-05
435.3923205342237	3.777233996923221e-05	0.7046668096181685	0.8622131280565721	0.1638398986882745	0.1638036091123627	0.8430242201552669	3.777233548761476e-05	0.16380212635393118	5.34270345661974e-05
436.3939899833055	3.247052026622153e-05	0.7014642032543901	0.8797454212258609	0.17265005211068027	0.17261893453585173	0.8423020017299924	3.247051674184977e-05	0.17261758159478788	5.0603313189612024e-05
437.39565943238733	2.788177659496325e-05	0.6985299728459458	0.8964451479683295	0.18178641510144658	0.18175983573768997	0.8418743413879155	2.7881773826463756e-05	0.1817585333282497	4.889557488630062e-05
438.3973288814691	2.3914839869363853e-05	0.6958822620140674	0.9122226545429235	0.19125076898358429	0.19122817888472673	0.8417073684707259	2.391483769704806e-05	0.19122685414635313	4.828184026795413e-05
439.3989983305509	2.0489452313018833e-05	0.6935381872617452	0.9269922511839491	0.20104417948081324	0.20102510719550543	0.841766173820319	2.0489450610400982e-05	0.20102369003054704	4.8763897442222404e-05
440.4006677796327	1.7535132854783714e-05	0.6915137637569945	0.9406727709002873	0.21116695379327752	0.21115099895475253	0.842015023277193	1.753513152179341e-05	0.21114941866200962	5.0368527583795434e-05
441.4023372287145	1.4990068237658813e-05	0.6898238339914744	0.9531881040498494	0.2216185988704975	0.22160542673938144	0.8424175698367337	1.4990067195216253e-05	0.22160360880348925	5.3149329541458455e-05
442.40400667779636	1.280011870841008e-05	0.6884819996445175	0.9644677032686343	0.23239778112979403	0.23238711810334567	0.8429370633112985	1.2800117894095686e-05	0.23238498101203742	5.7189217864106446e-05
443.4056761268781	1.0917927927118235e-05	0.6875005569781497	0.9744470535432899	0.24350228787453884	0.24349391797812142	0.8435365564021714	1.0917927291720114e-05	0.24349136994734802	6.260368287392015e-05
444.40734557595994	9.302127481843897e-06	0.6868904360826305	0.9830681024983959	0.2549289906712161	0.25492275305320033	0.8441791061461682	9.302126986608588e-06	0.25491968854430347	6.954491724584115e-05
445.40901502504175	7.916627110656652e-06	0.6866611442843946	0.9902796463217316	0.2666738109471786	0.2666695984065605	0.8448279697662276	7.916626725102649e-06	0.2666658943205077	7.820693103962798e-05
446.4106844741235	6.729982418921039e-06	0.6868207140189542	0.9960376671686832	0.27873168807225857	0.27872944665884186	0.8454467940231186	6.729982119102137e-06	0.27872495809017905	8.883179631868327e-05
447.41235392320533	5.714832532253228e-06	0.6873756554603228	1.000305618365223	0.2910965501867461	0.29109627992663667	0.8459997972357868	5.71483229938104e-06	0.29109083535447555	0.00010171718338782432
448.41402337228715	4.847400743773972e-06	0.6883309141858176	1.0030546542614132	0.30376128803574703	0.3037630448500519	0.8464519432102621	4.847400563126985e-06	0.303756440635205	0.00011722537325422827
449.4156928213689	4.107051797566775e-06	0.6896898341406492	1.0042638021668422	0.3167177320654715	0.3167216309674378	0.8467691063908735	4.10705165762788e-06	0.31671362501382927	0.0001357939550689285
450.4173622704508	3.475899998425532e-06	0.6914541261505511	1.0039200744177144	0.32995663303049105	0.3299628527058711	0.8469182276222275	3.475899890201759e-06	0.3299531571306122	0.00015794844287770666
451.41903171953254	2.938462851249602e-06	0.6936238422128107	1.0020185192737183	0.3434676463524598	0.34347643524967075	0.846867459985481	2.9384627677373274e-06	0.34346470788970046	0.0001843170727538429
452.42070116861436	2.4813554123495185e-06	0.6961973557764853	0.9985622100120035	0.3572393204602117	0.35725100454094744	0.846586304247418	2.4813553481162145e-06	0.35723683910487	0.00021564806895688882
453.4223706176962	2.0930209802794345e-06	0.6991713482013163	0.9935621722658782	0.37125908932839163	0.37127408165581477	0.8460457335352323	2.093020931139449e-06	0.37125699630746556	0.0002528296957038873
454.42404006677793	1.7634941666266195e-06	0.7025408015619967	0.987037250337351	0.38551326941709485	0.38553208178769943	0.8452183069233759	1.7634941293938688e-06	0.38551150592296984	0.00029691343886735337
455.42570951585975	1.4841927686809829e-06	0.7062989979399995	0.9790139138854246	0.39998706119815974	0.400010318054951	0.8440782716909132	1.4841927409861173e-06	0.3999855770054229	0.0003491406886993531
456.42737896494157	1.2477352174078647e-06	0.7104375253192501	0.9695260070463891	0.4146645554350025	0.41469301033390643	0.8426016540782323	1.2477351975717424e-06	0.41466330769980947	0.00041097331963908313
457.4290484140234	1.0477806970959143e-06	0.7149462901746118	0.9586144426687516	0.4295287443622277	0.42956329930072346	0.8407663384403609	1.0477806840553832e-06	0.42952769658154927	0.00048412858534037666
458.4307178631052	8.788893289541764e-07	0.7198135368135276	0.9463268449349792	0.4445615378887126	0.4446032658456725	0.8385521347602631	8.78889322240601e-07	0.44456065899939795	0.0005706187650265004
459.43238731218696	7.364000813311223e-07	0.7250258735013764	0.9327171441865733	0.4597437849236546	0.4597939560023497	0.8359408345490964	7.364000811071949e-07	0.4597430485235841	0.0006727960097322756
460.4340567612688	6.163243156857104e-07	0.7305683053702635	0.9178451282606171	0.47505529989923934	0.4751154115114736	0.8329162552212626	6.163243228524283e-07	0.4750546835749319	0.0007934028423354464
461.4357262103506	5.152531015129281e-07	0.7364242740792252	0.9017759550782494	0.4904748945362822	0.4905467061146626	0.829464273090034	5.152531179068872e-07	0.490474379283187	0.0009356287617418055
462.4373956594324	4.302766366498182e-07	0.7425757041613644	0.8845796315928749	0.5059804148706257	0.5060659876480224	0.8255728451843669	4.3027666536216523e-07	0.505979984593994	0.001103173387240961
463.43906510851417	3.5891429326475617e-07	0.7490030559603881	0.8663304645039147	0.5215487835283258	0.5216505259785341	0.8212320201391448	3.5891433912856377e-07	0.5215484246140362	0.0013003165518182481
464.440734557596	2.990539758177499e-07	0.7556853850255978	0.8471064883671209	0.5371560472070047	0.5372767667983362	0.8164339384593682	2.990540461320806e-07	0.5371557481530317	0.0015319957109107428
465.4424040066778	2.4889962677414775e-07	0.762600407800772	0.826988876882923	0.5527774292893194	0.5529203912630747	0.8111728225036641	2.488997323631944e-07	0.5527771803896948	0.0018038909734789884
466.4440734557596	2.0692585019719752e-07	0.7697245734087923	0.8060613432189453	0.5683873874825791	0.5685563814307928	0.8054449565738273	2.0692600694513697e-07	0.5683871805567304	0.0021225179830648365
467.4457429048414	1.7183874380989426e-07	0.7770331413004916	0.7844095352222273	0.5839596763462751	0.5841590914273315	0.799248657534908	1.7183897487134819e-07	0.5839595045075324	0.0024953287755011843
468.4474123539232	1.4254213790606773e-07	0.7845002645032877	0.7621204313021793	0.5994674145369965	0.5997023242331799	0.792584236424555	1.4254247687502512e-07	0.5994672719948595	0.0029308206150435168
469.449081803005	1.1810853573681745e-07	0.7920990781729094	0.7392817426197401	0.6148831565680429	0.6151594139551577	0.7854539515409241	1.1810903117279633e-07	0.6148830384595079	0.003438652660033232
470.45075125208683	9.775413576021546e-08	0.7998017931201794	0.7159813270051594	0.6301789688493576	0.6305033134144479	0.777861953525428	9.775485763199815e-08	0.6301788710952224	0.004029770131228923
471.4524207011686	8.081739240728478e-08	0.807579793954576	0.6923066197512133	0.6453265097423271	0.6457066868503308	0.769814222979988	8.081844123912532e-08	0.6453264289249351	0.00471653544953185
472.4540901502504	6.674063970197833e-08	0.8154037414574277	0.6683440860958818	0.6602971133338876	0.6607420075067019	0.7613185011782283	6.674215951844167e-08	0.6602970465932482	0.005512865574421582
473.4557595993322	5.505436202485221e-08	0.8232436787702844	0.6441786998250837	0.6750618766054061	0.6755816598360913	0.7523842144463085	5.505655862063713e-08	0.6750618215510442	0.006434374510116506
474.45742904841404	4.536374931002635e-08	0.8310691409585121	0.6198934519987582	0.6895917496442935	0.6901980460236212	0.7430223928018218	4.536691596395548e-08	0.6895917042805444	0.007498519654207307
475.4590984974958	3.733722072978204e-08	0.8388492674866506	0.5955688933400265	0.7038576285204091	0.704563696501091	0.7332455834484991	3.7341774296694636e-08	0.7038575911831885	0.008724750345133437
476.4607679465776	3.069664210658567e-08	0.8465529171208008	0.5712827133349417	0.7178304504253529	0.7186513840893601	0.7230677597303901	3.0703173536749995e-08	0.7178304197287109	0.010134656623306397
477.46243739565944	2.52089984967743e-08	0.8541487847544151	0.5471093585775479	0.7314812906508572	0.7324342413753484	0.7125042261518417	2.521834335655978e-08	0.7314812654418589	0.01175211586001183
478.46410684474125	2.0679315157559676e-08	0.8616055196375897	0.5231196923694486	0.7447814609629798	0.7458858808984383	0.7015715200690295	2.069265180059892e-08	0.7447814402836648	0.013603434533802895
479.465776293823	1.6944647932691332e-08	0.8688918444764024	0.49938069705291754	0.7577026089117519	0.7589805176897892	0.6902873106551589	1.6963633788583635e-08	0.7577025919671042	0.015717482052601303
480.46744574290483	1.3868988417910629e-08	0.875976674858207	0.47595522002922885	0.7702168176016415	0.7716930936771771	0.6786702957348115	1.3895948679633074e-08	0.7702168037326534	0.018125813139210016
481.46911519198665	1.133895049728129e-08	0.8828292384511729	0.45290176389683556	0.7822967054367118	0.783999403437428	0.6667400970734234	1.1377138635497737e-08	0.7822966940977618	0.02086277492781962
482.47078464106846	9.260123337055696e-09	0.8894191934218969	0.4302743206439337	0.7939155253459204	0.7958762207484243	0.6545171546956323	9.314079794129824e-09	0.7939155160857977	0.02396559457011211
483.4724540901502	7.55399200912233e-09	0.895716745513656	0.4081222493533084	0.8050472629886336	0.8073014253629875	0.6420226207914324	7.630036713311721e-09	0.8050472554346427	0.02747444283368184
484.47412353923204	6.1553408812697844e-09	0.9016927632299141	0.3864901964295838	0.8156667334383134	0.8182541293978206	0.6292782537517867	6.262247640506689e-09	0.8156667272829741	0.0314324689057655
485.47579298831386	5.010067015290807e-09	0.9073188905730678	0.3654180569451915	0.8257496758434477	0.8287148027021355	0.6163063128558175	5.159984404678488e-09	0.8257496708333831	0.035885801405592874
486.4774624373957	4.073341286705538e-09	0.9125676567971421	0.3449409753255122	0.8352728455692815	0.8386653965427412	0.6031294541099943	4.283046643435322e-09	0.8352728414959438	0.040883510473558496
487.47913188647743	3.3080639862223824e-09	0.9174125826451941	0.3250893832592646	0.8442141033316592	0.8480894649152743	0.5897706277161461	3.600666270020502e-09	0.8442141000236009	0.04647752575960449
488.48080133555925	2.683569464268995e-09	0.921828282557548	0.30588907242967495	0.8525525008454256	0.8569722827651515	0.576252977619705	3.090815230617194e-09	0.8525524981618643	0.052722505191344346
489.48247078464107	2.174541096309205e-09	0.9257905623555773	0.28736129941712857	0.8602683625241915	0.8653009603768105	0.5625997435626425	2.7399285003485177e-09	0.8602683603496627	0.05967564957854176
490.4841402337229	1.7601036196112623e-09	0.9292765119274928	0.2695229199256543	0.8673433627859021	0.8730645531661996	0.5488341660371557	2.543075865883855e-09	0.8673433610258169	0.06739645841756339
491.4858096828047	1.4230648461209034e-09	0.9322645924673907	0.2523865493340136	0.8737605985393416	0.880254166089468	0.5349793945066115	2.5046414898590653e-09	0.8737605971163042	0.07594642270860587
492.48747913188646	1.1492830004437196e-09	0.934734717846478	0.23596074646663012	0.8795046564504373	0.8868630518607916	0.5210583992296738	2.639600943036477e-09	0.8795046553011949	0.08538865119900685
493.4891485809683	9.271395624933838e-10	0.9366683297258216	0.22025021741891282	0.8845616746137959	0.8928867021545926	0.5070938869921496	2.975523033096881e-09	0.8845616736867166	0.09578742722409364
494.4908180300501	7.471005949437607e-10	0.938048466052921	0.2052560362537909	0.8889193982841456	0.8983229309525143	0.4931082210191209	3.5554704522954366e-09	0.8889193975371342	0.10720769423579972
495.4924874791319	6.013521794154513e-10	0.9388598226197099	0.1909758794089929	0.8925672293541025	0.9031719491839251	0.4791233453075044	4.442031588059912e-09	0.8925672287528819	0.11971446918784139
496.49415692821367	4.834978360918923e-10	0.9390888073970018	0.17740427071496448	0.8954962692986654	0.9074364298009405	0.4651607135866163	5.722788956593854e-09	0.895496268815361	0.1333721841793006
497.4958263772955	3.8830771463606145e-10	0.9387235873996721	0.16453283401790017	0.8976993553428844	0.9111215624256614	0.45124122308167225	7.5176215095076e-09	0.8976993549548604	0.14824395813607058
498.4974958263773	3.115109679814138e-10	0.9377541278777424	0.15235055052765492	0.8991710896469447	0.9142350967091177	0.4373851532227425	9.988353269914743e-09	0.8991710893358491	0.16439080181663798
499.4991652754591	2.496240964748124e-10	0.936172223670735	0.14084401816235897	0.8999078613422258	0.9167873735490468	0.4236121094095843	1.3351405155175356e-08	0.8999078610932078	0.1818707610448478
500.5008347245409	1.9980921398716172e-10	0.9339715226058959	0.12999771033649823	0.899907861292411	0.9187913433278354	0.40994097191126305	1.789428745136722e-08	0.8999078610934844	0.2007380047718737
501.5025041736227	1.5975717107059922e-10	0.9311475408648446	0.11979423183288249	0.8991710894951915	0.9202625703535099	0.39638984994864623	2.399699569622998e-08	0.8991710893367161	0.22104186632188666
502.5041736227045	1.2759129981212887e-10	0.9276976702876134	0.11021456960732542	0.8976993550821687	0.9212192227163511	0.3829760409779347	3.215965290307136e-08	0.8976993549564345	0.24282584794507256
503.50584307178633	1.0178824373797139e-10	0.9236211776275388	0.10123833659395583	0.8954962689169572	0.9216820468123428	0.36971599516446435	4.303808833478003e-08	0.8954962688178524	0.26612660054770926
